"","Site","sdate","Year","Month","DOY","Precip","MaxT","lPrecip","wPrecip","wlPrecip","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"5364","S05",2018-04-22,2018,"Apr",112,0,15.6,0,16.9455550464,1.66401625818606,130.16855,0.342,0.29416103854949,NA,NA,NA,492.25,7.431
"5365","S05",2018-04-23,2018,"Apr",113,0,16.7,0,13.4168576,1.24178007046019,136.68176,0.325,0.281412459438186,NA,NA,NA,515.2,7.832
"5366","S05",2018-04-24,2018,"Apr",114,0,17.8,0,10.73348608,0.993424056368154,142.27262,0.311,0.270790204781563,NA,NA,NA,534.9,8.332
"5367","S05",2018-04-25,2018,"Apr",115,33.3,12.2,3.53514535417189,8.318353408,0.660224845611336,144.91196,0.3065,0.26735180597853,NA,NA,NA,544.2,9.077
"5368","S05",2018-04-26,2018,"Apr",116,10.7,19.4,2.45958884180371,26.7448576,2.91314847957744,72.9119,0.8305,0.604589153578154,NA,NA,NA,290.5,8.779
"5369","S05",2018-04-27,2018,"Apr",117,5.3,15.6,1.84054963339749,29.95588608,4.29818985710492,88.03844,0.5385,0.430807915779959,NA,NA,NA,343.8,9.866
"5370","S05",2018-04-28,2018,"Apr",118,0,15.6,0,28.204708864,4.91099159240193,101.91626,0.4925,0.40045256628462,NA,NA,NA,392.7,9.669
"5371","S05",2018-04-29,2018,"Apr",119,0.5,11.1,0.405465108108164,22.51008,3.8852567894467,110.25998,0.4055,0.34039311136445,NA,NA,NA,422.1,10.357
"5372","S05",2018-04-30,2018,"Apr",120,0,8.9,0,18.408064,3.43257751804389,121.76807,0.3705,0.315175636760703,NA,NA,NA,462.65,8.978
"5373","S05",2018-05-01,2018,"May",121,0,15.6,0,14.7264512,2.74606201443511,127.67111,0.342,0.29416103854949,NA,NA,NA,483.45,8.481
"5374","S05",2018-05-02,2018,"May",122,0,32.2,0,11.78116096,2.19684961154809,135.09248,0.325,0.281412459438186,NA,NA,NA,509.6,10.21
"5375","S05",2018-05-03,2018,"May",123,7.6,26.7,2.15176220325946,9.424928768,1.75747968923847,140.3144,0.314,0.273075920062419,NA,NA,NA,528,13.654
"5376","S05",2018-05-04,2018,"May",124,0.3,18.9,0.262364264467491,13.6199430144,3.12739351399835,130.96319,0.369,0.314080546306312,NA,NA,NA,495.05,13.702
"5377","S05",2018-05-05,2018,"May",125,0,22.8,0,7.5603941376,2.33222288070331,130.19693,0.3155,0.27421682149821,NA,NA,NA,492.35,13.654
"5378","S05",2018-05-06,2018,"May",126,1.3,19.4,0.832909122935104,4.8994115584,1.60168196363381,142.32938,0.2815,0.248031266821989,NA,NA,NA,535.1,13.269
"5379","S05",2018-05-07,2018,"May",127,0,17.8,0,4.39044608,1.75004535720245,158.1938,0.281,0.247641022914597,NA,NA,NA,591,12.98
"5380","S05",2018-05-08,2018,"May",128,0,16.7,0,3.512356864,1.40003628576196,159.52766,0.256,0.227932068046007,NA,NA,NA,595.7,13.317
"5381","S05",2018-05-09,2018,"May",129,0,15.6,0,2.7561984,1.07649254413473,164.26712,0.242,0.216722983511287,NA,NA,NA,612.4,13.702
"5382","S05",2018-05-10,2018,"May",130,0,16.1,0,2.20495872,0.861194035307784,170.45396,0.233,0.209450224182207,NA,NA,NA,634.2,13.942
"5383","S05",2018-05-11,2018,"May",131,0,18.3,0,1.763966976,0.688955228246227,178.0598,0.156,0.144965770250186,NA,NA,NA,661,13.558
"5384","S05",2018-05-12,2018,"May",132,0,12.8,0,1.4111735808,0.551164182596982,187.19816,0.1375,0.128832871842968,NA,NA,NA,693.2,12.594
"5385","S05",2018-05-13,2018,"May",133,0,13.9,0,0.3128950784,0.209887638783378,192.70388,0.131,0.123102197133983,NA,NA,NA,712.6,11.819
"5386","S05",2018-05-14,2018,"May",134,0,16.1,0,0.218103808,0.139738962638528,204.52415,0.13,0.122217632724249,NA,NA,NA,754.25,12.98
"5387","S05",2018-05-15,2018,"May",135,2.3,24.4,1.19392246847243,0.1744830464,0.111791170110822,205.09175,0.127,0.119559235057639,NA,NA,NA,756.25,13.846
"5388","S05",2018-05-16,2018,"May",136,0,13.3,0,1.84,0.955137974777948,219.3527,0.1375,0.128832871842968,NA,NA,NA,806.5,14.134
"5389","S05",2018-05-17,2018,"May",137,0,21.7,0,1.472,0.764110379822358,224.78747,0.122,0.115112807100505,NA,NA,NA,825.65,13.558
"5390","S05",2018-05-18,2018,"May",138,0,16.1,0,1.1776,0.611288303857887,226.97273,0.114,0.107957141505092,NA,NA,NA,833.35,14.038
"5391","S05",2018-05-19,2018,"May",139,6.9,13.9,2.06686275947298,0.94208,0.489030643086309,227.78156,0.105,0.0998453349697161,NA,NA,NA,836.2,12.497
"5392","S05",2018-05-20,2018,"May",140,0,26.1,0,6.273664,2.04471472204743,245.63258,0.171,0.15785808461558,NA,NA,NA,899.1,12.449
"5393","S05",2018-05-21,2018,"May",141,0,25.6,0,5.0189312,1.63577177763794,212.04485,0.131,0.123102197133983,NA,NA,NA,780.75,13.894
"5394","S05",2018-05-22,2018,"May",142,0.8,16.7,0.587786664902119,4.01514496,1.30861742211035,199.04681,0.113,0.107059072293408,NA,NA,NA,734.95,14.373
"5395","S05",2018-05-23,2018,"May",143,0,25.6,0,3.852115968,1.51712326960998,200.29553,0.113,0.107059072293408,NA,NA,NA,739.35,14.23
"5396","S05",2018-05-24,2018,"May",144,0,15,0,3.0816927744,1.21369861568798,209.60417,0.1035,0.0984869467146541,NA,NA,NA,772.15,14.9
"5397","S05",2018-05-25,2018,"May",145,0,31.1,0,2.2183936,0.842762443649169,221.09807,0.098,0.0934903430873389,NA,NA,NA,812.65,14.469
"5398","S05",2018-05-26,2018,"May",146,1,23.9,0.693147180559945,1.77471488,0.674209954919335,230.9885,0.098,0.0934903430873389,NA,NA,NA,847.5,16.332
"5399","S05",2018-05-27,2018,"May",147,0,14.4,0,2.219771904,1.09388570838342,241.10597,0.097,0.0925791812930932,NA,NA,NA,883.15,14.613
"5400","S05",2018-05-28,2018,"May",148,0,14.4,0,1.7758175232,0.87510856670674,253.38032,0.092,0.0880108773227133,NA,NA,NA,926.4,13.221
"5401","S05",2018-05-29,2018,"May",149,0,30,0,0.67977216,0.478159154433973,260.7875,0.089,0.0852598439508234,NA,NA,NA,952.5,14.134
"5402","S05",2018-05-30,2018,"May",150,0,20.6,0,0.543817728,0.382527323547178,267.93926,0.087,0.0834216081390724,NA,NA,NA,977.7,15.6165
"5403","S05",2018-05-31,2018,"May",151,0,25,0,0.4350541824,0.306021858837743,269.40083,0.085,0.0815799869924229,NA,NA,NA,982.85,15.091
"5404","S05",2018-06-01,2018,"Jun",152,0,26.7,0,0.262144,0.181704374500706,282.02993,0.086,0.0825012215117437,NA,NA,NA,1027.35,16.618
"5405","S05",2018-06-02,2018,"Jun",153,0,28.3,0,0.2097152,0.145363499600565,290.54393,0.088,0.0843411484337509,NA,NA,NA,1057.35,17.7125
"5406","S05",2018-06-03,2018,"Jun",154,0,15.6,0,0.16777216,0.116290799680452,306.49349,0.082,0.0788111804242898,NA,NA,NA,1113.55,16.046
"5407","S05",2018-06-04,2018,"Jun",155,10.2,10.6,2.41591377830105,0.134217728,0.0930326397443617,310.33898,0.083,0.0797349680188536,NA,NA,NA,1127.1,13.365
"5408","S05",2018-06-05,2018,"Jun",156,1,12.8,0.693147180559945,8.16,1.93273102264084,367.59563,0.101,0.0962188577405429,NA,NA,NA,1328.85,12.497
"5409","S05",2018-06-06,2018,"Jun",157,0.3,16.7,0.262364264467491,7.328,2.10070256256063,305.38667,0.092,0.0880108773227133,NA,NA,NA,1109.65,12.401
"5410","S05",2018-06-07,2018,"Jun",158,0,17.8,0,6.1024,1.8904534616225,295.32596,0.088,0.0843411484337509,NA,NA,NA,1074.2,13.173
"5411","S05",2018-06-08,2018,"Jun",159,0,25.6,0,4.88192,1.512362769298,289.66415,0.085,0.0815799869924229,NA,NA,NA,1054.25,13.942
"5412","S05",2018-06-09,2018,"Jun",160,0,25.6,0,3.905536,1.2098902154384,284.11586,0.082,0.0788111804242898,NA,NA,NA,1034.7,14.421
"5413","S05",2018-06-10,2018,"Jun",161,0,22.8,0,3.1244288,0.967912172350718,283.70435,0.08,0.0769610411361283,NA,NA,NA,1033.25,14.469
"5414","S05",2018-06-11,2018,"Jun",162,0,19.4,0,2.49954304,0.774329737880574,283.53407,0.077,0.0741793981742515,NA,NA,NA,1032.65,14.2775
"5415","S05",2018-06-12,2018,"Jun",163,0,28.9,0,1.999634432,0.619463790304459,292.48796,0.0745,0.0718554371004281,NA,NA,NA,1064.2,14.134
"5416","S05",2018-06-13,2018,"Jun",164,0,27.8,0,1.5997075456,0.495571032243567,302.12297,0.08,0.0769610411361283,NA,NA,NA,1098.15,16.2365
"5417","S05",2018-06-14,2018,"Jun",165,1.8,23.9,1.02961941718116,0.184549376,0.137050059100884,403.05644,0.078,0.0751074724868054,NA,NA,NA,1453.8,17.094
"5418","S05",2018-06-15,2018,"Jun",166,0,20.6,0,1.4802653184,0.858909469230145,350.08517,0.072,0.0695260626486102,NA,NA,NA,1267.15,15.664
"5419","S05",2018-06-16,2018,"Jun",167,0,29.4,0,1.152,0.658956426995941,284.56994,0.072,0.0695260626486102,NA,NA,NA,1036.3,15.664
"5420","S05",2018-06-17,2018,"Jun",168,0,20.6,0,0.9216,0.527165141596753,278.21282,0.071,0.0685927914656117,NA,NA,NA,1013.9,16.427
"5421","S05",2018-06-18,2018,"Jun",169,27.7,32.8,3.35689712276558,0.73728,0.421732113277403,280.34132,0.069,0.0667236320429082,NA,NA,NA,1021.4,16.284
"5422","S05",2018-06-19,2018,"Jun",170,1.3,25.6,0.832909122935104,22.749824,3.02290338883438,166.46657,0.1665,0.154007812479348,NA,NA,NA,620.15,19.092
"5423","S05",2018-06-20,2018,"Jun",171,0,25.6,0,19.2398592,3.08465000941559,192.64712,0.101,0.0962188577405429,NA,NA,NA,712.4,17.9025
"5424","S05",2018-06-21,2018,"Jun",172,0,23.3,0,15.39188736,2.46772000753247,199.99754,0.093,0.0889262091944015,NA,NA,NA,738.3,17.189
"5425","S05",2018-06-22,2018,"Jun",173,0,21.1,0,12.313509888,1.97417600602598,213.05234,0.087,0.0834216081390724,NA,NA,NA,784.3,16.3795
"5426","S05",2018-06-23,2018,"Jun",174,4.6,18.9,1.7227665977411,9.8508079104,1.57934080482078,221.79338,0.084,0.0806579030174545,NA,NA,NA,815.1,15.473
"5427","S05",2018-06-24,2018,"Jun",175,0.3,22.8,0.262364264467491,11.3673728,2.53113137894652,270.25223,0.088,0.0843411484337509,NA,NA,NA,985.85,15.1865
"5428","S05",2018-06-25,2018,"Jun",176,0.8,21.7,0.587786664902119,9.33389824,2.23479651473121,275.14778,0.084,0.0806579030174545,NA,NA,NA,1003.1,16.141
"5429","S05",2018-06-26,2018,"Jun",177,0,24.4,0,8.107118592,2.25806654370666,267.5987,0.08,0.0769610411361283,NA,NA,NA,976.5,15.6165
"5430","S05",2018-06-27,2018,"Jun",178,1,27.8,0.693147180559945,6.4856948736,1.80645323496533,277.41818,0.078,0.0751074724868054,NA,NA,NA,1011.1,16.189
"5431","S05",2018-06-28,2018,"Jun",179,35.1,19.4,3.58629286533884,3.0142910464,1.63923624846235,169.19105,0.398,0.335042643811619,NA,NA,NA,629.75,16.808
"5432","S05",2018-06-29,2018,"Jun",180,0,29.4,0,30.3518464,4.09099035495229,125.52842,0.213,0.193096629961913,NA,NA,NA,475.9,17.3315
"5433","S05",2018-06-30,2018,"Jun",181,0,29.4,0,24.28147712,3.27279228396183,159.31481,0.1225,0.115558340634272,NA,NA,NA,594.95,19.044
"5434","S05",2018-07-01,2018,"Jul",182,1.3,31.1,0.832909122935104,19.425181696,2.61823382716947,181.84853,0.1035,0.0984869467146541,NA,NA,NA,674.35,20.0905
"5435","S05",2018-07-02,2018,"Jul",183,0,24.4,0,16.5801453568,2.76091436008366,207.81623,0.091,0.0870947068509338,NA,NA,NA,765.85,20.71
"5436","S05",2018-07-03,2018,"Jul",184,0,31.1,0,12.7701950464,2.02375083316845,224.06378,0.085,0.0815799869924229,NA,NA,NA,823.1,20.2815
"5437","S05",2018-07-04,2018,"Jul",185,0,33.9,0,10.1839437824,1.59082951814658,236.9483,0.084,0.0806579030174545,NA,NA,NA,868.5,21.521
"5438","S05",2018-07-05,2018,"Jul",186,0,31.7,0,8.06125568,1.20955050194778,234.35153,0.078,0.0751074724868054,NA,NA,NA,859.35,21.903
"5439","S05",2018-07-06,2018,"Jul",187,2.3,30.6,1.19392246847243,6.449004544,0.967640401558223,242.31212,0.0825,0.0792731808945079,NA,NA,NA,887.4,22.238
"5440","S05",2018-07-07,2018,"Jul",188,0,25.6,0,6.8918294528,1.65482418422904,253.5506,0.077,0.0741793981742515,NA,NA,NA,927,18.996
"5441","S05",2018-07-08,2018,"Jul",189,0,26.7,0,1.74462976,0.938784083120518,259.75163,0.072,0.0695260626486102,NA,NA,NA,948.85,17.9975
"5442","S05",2018-07-09,2018,"Jul",190,0,28.9,0,1.395703808,0.751027266496415,258.11978,0.071,0.0685927914656117,NA,NA,NA,943.1,18.7585
"5443","S05",2018-07-10,2018,"Jul",191,0,31.7,0,1.1165630464,0.600821813197132,268.33658,0.056,0.0544881852840697,NA,NA,NA,979.1,19.6625
"5444","S05",2018-07-11,2018,"Jul",192,0,26.1,0,0.753664,0.391224514469047,273.5585,0.0505,0.0492662413029181,NA,NA,NA,997.5,20.043
"5445","S05",2018-07-12,2018,"Jul",193,0,27.2,0,0.6029312,0.312979611575238,275.21873,0.054,0.0525924501191706,NA,NA,NA,1003.35,18.5685
"5446","S05",2018-07-13,2018,"Jul",194,0,24.4,0,0.48234496,0.25038368926019,276.48164,0.054,0.0525924501191706,NA,NA,NA,1007.8,18.616
"5447","S05",2018-07-14,2018,"Jul",195,0,22.2,0,0.385875968,0.200306951408152,277.33304,0.051,0.0497420918948141,NA,NA,NA,1010.8,18.14
"5448","S05",2018-07-15,2018,"Jul",196,0,23.9,0,0.3087007744,0.160245561126522,276.29717,0.053,0.0516432331518385,NA,NA,NA,1007.15,18.188
"5449","S05",2018-07-16,2018,"Jul",197,0,25.6,0,0,0,279.41897,0.052,0.0506931143155181,NA,NA,NA,1018.15,18.901
"5450","S05",2018-07-17,2018,"Jul",198,29.7,26.7,3.42426265459315,0,0,281.57585,0.0555,0.0540145883062383,NA,NA,NA,1025.75,19.948
"5451","S05",2018-07-18,2018,"Jul",199,0,26.7,0,23.76,2.73941012367452,198.03932,0.111,0.105260510657493,NA,NA,NA,731.4,20.043
"5452","S05",2018-07-19,2018,"Jul",200,0,25.6,0,19.008,2.19152809893962,206.65265,0.069,0.0667236320429082,NA,NA,NA,761.75,18.806
"5453","S05",2018-07-20,2018,"Jul",201,0,27.2,0,15.2064,1.75322247915169,220.17572,0.061,0.0592118596318461,NA,NA,NA,809.4,18.236
"5454","S05",2018-07-21,2018,"Jul",202,0,24.4,0,12.16512,1.40257798332135,228.53363,0.057,0.0554347068881006,NA,NA,NA,838.85,18.236
"5455","S05",2018-07-22,2018,"Jul",203,8.4,21.1,2.24070968927596,9.732096,1.12206238665708,227.66804,0.057,0.0554347068881006,NA,NA,NA,835.8,17.284
"5456","S05",2018-07-23,2018,"Jul",204,1.8,25.6,1.02961941718116,14.5056768,2.69021766074643,214.2443,0.097,0.0925791812930932,NA,NA,NA,788.5,18.0925
"5457","S05",2018-07-24,2018,"Jul",205,0,23.9,0,13.04454144,2.97586966234207,216.68498,0.069,0.0667236320429082,NA,NA,NA,797.1,19.7575
"5458","S05",2018-07-25,2018,"Jul",206,0,26.1,0,10.435633152,2.38069572987366,245.23526,0.065,0.0629747991613884,NA,NA,NA,897.7,20.329
"5459","S05",2018-07-26,2018,"Jul",207,26.7,25.6,3.32143241319329,8.3485065216,1.90455658389893,197.93999,0.2495,0.22274347129287,NA,NA,NA,731.05,20.519
"5460","S05",2018-07-27,2018,"Jul",208,17.3,27.2,2.90690105984738,24.849792,3.81311379481398,123.96752,0.1405,0.131466762742306,NA,NA,NA,470.4,20.6625
"5461","S05",2018-07-28,2018,"Jul",209,3.8,27.2,1.56861591791385,33.7198336,5.37601188372909,147.92024,0.1395,0.130589569703602,NA,NA,NA,554.8,21.139
"5462","S05",2018-07-29,2018,"Jul",210,0,27.8,0,30.01586688,5.55570224131435,176.04482,0.129,0.121332285167525,NA,NA,NA,653.9,20.996
"5463","S05",2018-07-30,2018,"Jul",211,0,27.2,0,24.012693504,4.44456179305148,191.79572,0.092,0.0880108773227133,NA,NA,NA,709.4,20.186
"5464","S05",2018-07-31,2018,"Jul",212,0,27.8,0,19.2101548032,3.55564943444118,207.40472,0.082,0.0788111804242898,NA,NA,NA,764.4,20.043
"5465","S05",2018-08-01,2018,"Aug",213,20.8,26.1,3.08190996979504,14.4661807104,2.60392517667118,216.00386,0.079,0.0760346862759976,NA,NA,NA,794.7,20.234
"5466","S05",2018-08-02,2018,"Aug",214,0,32.2,0,28.01967104,4.43811357406999,97.71602,0.24,0.215111379616946,NA,NA,NA,377.9,20.567
"5467","S05",2018-08-03,2018,"Aug",215,14,30.6,2.70805020110221,22.415736832,3.55049085925599,132.89303,0.1395,0.130589569703602,NA,NA,NA,501.85,21.9985
"5468","S05",2018-08-04,2018,"Aug",216,15.5,25.6,2.80336038090653,29.1325894656,5.00683284828656,89.55677,0.378,0.320633172591467,NA,NA,NA,349.15,21.569
"5469","S05",2018-08-05,2018,"Aug",217,0,28.3,0,32.8391809024,5.89151849359099,89.07431,0.2975,0.260439336057907,NA,NA,NA,347.45,21.378
"5470","S05",2018-08-06,2018,"Aug",218,0,33.9,0,24.4137713664,4.40108867025399,124.49255,0.1575,0.146262506978252,NA,NA,NA,472.25,21.473
"5471","S05",2018-08-07,2018,"Aug",219,0,33.9,0,19.1229952,3.35244208451756,148.58717,0.128,0.120446153075867,NA,NA,NA,557.15,22.429
"5472","S05",2018-08-08,2018,"Aug",220,1.5,28.3,0.916290731874155,15.29839616,2.68195366761405,173.53319,0.117,0.110646520087064,NA,NA,NA,645.05,22.86
"5473","S05",2018-08-09,2018,"Aug",221,0.3,31.1,0.262364264467491,13.438716928,2.87859551959057,191.73896,0.111,0.105260510657493,NA,NA,NA,709.2,22.669
"5474","S05",2018-08-10,2018,"Aug",222,0,28.3,0,10.9909735424,2.51276782724644,210.93803,0.0965,0.0921232888758058,NA,NA,NA,776.85,21.855
"5475","S05",2018-08-11,2018,"Aug",223,0,23.9,0,6.55939584,1.67929669856,215.28017,0.0845,0.081119051284792,NA,NA,NA,792.15,19.9005
"5476","S05",2018-08-12,2018,"Aug",224,7.6,21.1,2.15176220325946,5.247516672,1.343437358848,217.90532,0.1315,0.123544186091455,NA,NA,NA,801.4,19.377
"5477","S05",2018-08-13,2018,"Aug",225,0,21.7,0,8.774774784,2.50538497344447,237.13277,0.0965,0.0921232888758058,NA,NA,NA,869.15,19.567
"5478","S05",2018-08-14,2018,"Aug",226,8.9,23.9,2.29253475714054,5.35552,1.70329944988318,203.41733,0.149,0.138891998866619,NA,NA,NA,750.35,19.567
"5479","S05",2018-08-15,2018,"Aug",227,0,28.3,0,11.404416,3.19666736561898,200.59352,0.1095,0.103909463390512,NA,NA,NA,740.4,20.252
"5480","S05",2018-08-16,2018,"Aug",228,0,29.4,0,9.1235328,2.55733389249519,191.35583,0.095,0.0907543632684641,NA,NA,NA,707.85,20.996
"5481","S05",2018-08-17,2018,"Aug",229,6.9,25,2.06686275947298,7.29882624,2.04586711399615,184.70072,0.085,0.0815799869924229,NA,NA,NA,684.4,20.043
"5482","S05",2018-08-18,2018,"Aug",230,2.5,27.8,1.25276296849537,11.1979997184,3.19179793059961,174.83867,0.137,0.128393214768399,NA,NA,NA,649.65,20.4715
"5483","S05",2018-08-19,2018,"Aug",231,0,23.9,0,10.92618752,3.52747757088781,186.24743,0.094,0.0898407039997895,NA,NA,NA,689.85,19.758
"5484","S05",2018-08-20,2018,"Aug",232,0,22.8,0,8.740950016,2.82198205671025,192.29237,0.0815,0.0783489664109764,NA,NA,NA,711.15,19.092
"5485","S05",2018-08-21,2018,"Aug",233,0,22.2,0,6.9927600128,2.2575856453682,204.56672,0.075,0.0723206615796261,NA,NA,NA,754.4,18.3785
"5486","S05",2018-08-22,2018,"Aug",234,19.3,26.1,3.01062088604774,4.778164224,1.57502480900035,200.67866,0.136,0.12751332029896,NA,NA,NA,740.7,18.3785
"5487","S05",2018-08-23,2018,"Aug",235,0,25,0,19.2625313792,3.66851655603848,120.49097,0.144,0.134530892957606,NA,NA,NA,458.15,18.9485
"5488","S05",2018-08-24,2018,"Aug",236,0,26.7,0,14.45439488,2.68865419965923,148.34594,0.1,0.0953101798043249,NA,NA,NA,556.3,17.9025
"5489","S05",2018-08-25,2018,"Aug",237,0,25,0,11.563515904,2.15092335972739,173.12168,0.0875,0.0838814839807021,NA,NA,NA,643.6,18.3785
"5490","S05",2018-08-26,2018,"Aug",238,0,24.4,0,9.2508127232,1.72073868778191,187.36844,0.082,0.0788111804242898,NA,NA,NA,693.8,18.7585
"5491","S05",2018-08-27,2018,"Aug",239,0,30,0,6.65976832,1.15466325129411,198.66368,0.079,0.0760346862759976,NA,NA,NA,733.6,19.282
"5492","S05",2018-08-28,2018,"Aug",240,0,33.9,0,5.0593792,0.789216201552099,204.80795,0.073,0.0704584636485614,NA,NA,NA,755.25,20.6145
"5493","S05",2018-08-29,2018,"Aug",241,0,31.7,0,4.04750336,0.63137296124168,209.20685,0.07,0.0676586484738148,NA,NA,NA,770.75,21.9985
"5494","S05",2018-08-30,2018,"Aug",242,0,28.3,0,3.238002688,0.505098368993344,221.26835,0.068,0.0657877405380031,NA,NA,NA,813.25,21.951
"5495","S05",2018-08-31,2018,"Aug",243,0,21.7,0,2.5904021504,0.404078695194675,229.59788,0.0625,0.0606246218164348,NA,NA,NA,842.6,18.7585
"5496","S05",2018-09-01,2018,"Sep",244,0,21.7,0,0,0,232.19465,0.059,0.0573250666192694,NA,NA,NA,851.75,17.094
"5497","S05",2018-09-02,2018,"Sep",245,0,25.6,0,0,0,237.2321,0.059,0.0573250666192694,NA,NA,NA,869.5,17.665
"5498","S05",2018-09-03,2018,"Sep",246,0,32.2,0,0,0,241.71614,0.06,0.0582689081239758,NA,NA,NA,885.3,19.567
"5499","S05",2018-09-04,2018,"Sep",247,0,30.6,0,0,0,249.83282,0.063,0.0610950993598109,NA,NA,NA,913.9,20.853
"5500","S05",2018-09-05,2018,"Sep",248,0,27.2,0,0,0,256.48793,0.06,0.0582689081239758,NA,NA,NA,937.35,20.805
"5501","S05",2018-09-06,2018,"Sep",249,9.4,33.3,2.34180580614733,0,0,261.52538,0.061,0.0592118596318461,NA,NA,NA,955.1,21.6165
"5502","S05",2018-09-07,2018,"Sep",250,0,21.1,0,7.52,1.87344464491786,265.10126,0.091,0.0870947068509338,NA,NA,NA,967.7,19.472
"5503","S05",2018-09-08,2018,"Sep",251,0,19.4,0,6.016,1.49875571593429,256.07642,0.069,0.0667236320429082,NA,NA,NA,935.9,17.379
"5504","S05",2018-09-09,2018,"Sep",252,0,17.2,0,4.8128,1.19900457274743,258.54548,0.061,0.0592118596318461,NA,NA,NA,944.6,14.996
"5505","S05",2018-09-10,2018,"Sep",253,16,17.2,2.83321334405622,3.85024,0.959203658197945,261.18482,0.0575,0.055907631938296,NA,NA,NA,953.9,13.942
"5506","S05",2018-09-11,2018,"Sep",254,52.8,23.3,3.98527346716774,15.880192,3.03393360180333,84.5477,0.543,0.433728573381024,NA,NA,NA,331.5,15.8075
"5507","S05",2018-09-12,2018,"Sep",255,0,21.1,0,54.9441536,5.61536565517685,115.83665,0.2225,0.20089794236689,NA,NA,NA,441.75,16.951
"5508","S05",2018-09-13,2018,"Sep",256,1,23.9,0.693147180559945,43.95532288,4.49229252414148,143.12402,0.1515,0.141065440278603,NA,NA,NA,537.9,17.379
"5509","S05",2018-09-14,2018,"Sep",257,0,25,0,35.964258304,4.14835176376114,162.93326,0.117,0.110646520087064,NA,NA,NA,607.7,17.8075
"5510","S05",2018-09-15,2018,"Sep",258,0,23.9,0,28.7714066432,3.31868141100892,187.46777,0.098,0.0934903430873389,NA,NA,NA,694.15,17.3315
"5511","S05",2018-09-16,2018,"Sep",259,0,28.9,0,22.007808,2.40349564503249,201.0476,0.091,0.0870947068509338,NA,NA,NA,742,17.76
"5512","S05",2018-09-17,2018,"Sep",260,0,27.8,0,17.6062464,1.92279651602599,213.46385,0.084,0.0806579030174545,NA,NA,NA,785.75,18.331
"5513","S05",2018-09-18,2018,"Sep",261,13.7,25,2.68784749378469,14.08499712,1.53823721282079,226.64636,0.1605,0.148850946732355,NA,NA,NA,832.2,18.996
"5514","S05",2018-09-19,2018,"Sep",262,0,18.3,0,22.227997696,3.38086776528439,193.51271,0.12,0.113328685307003,NA,NA,NA,715.45,17.95
"5515","S05",2018-09-20,2018,"Sep",263,1.8,16.7,1.02961941718116,16.0644112384,2.4004802458447,160.47839,0.0985,0.0939456128425279,NA,NA,NA,599.05,16.618
"5516","S05",2018-09-21,2018,"Sep",264,0,18.9,0,8.62217216,2.31616425024314,190.81661,0.087,0.0834216081390724,NA,NA,NA,705.95,15.664
"5517","S05",2018-09-22,2018,"Sep",265,0.3,21.7,0.262364264467491,6.897737728,1.85293140019451,198.64949,0.083,0.0797349680188536,NA,NA,NA,733.55,16.2845
"5518","S05",2018-09-23,2018,"Sep",266,0,17.8,0,5.650816,1.61781041993411,203.41733,0.073,0.0704584636485614,NA,NA,NA,750.35,13.942
"5519","S05",2018-09-24,2018,"Sep",267,0,12.8,0,4.5206528,1.29424833594729,203.26124,0.072,0.0695260626486102,NA,NA,NA,749.8,12.497
"5520","S05",2018-09-25,2018,"Sep",268,44.5,18.3,3.8177123259569,3.61652224,1.03539866875783,204.39644,0.189,0.173112617708645,NA,NA,NA,753.8,11.236
"5521","S05",2018-09-26,2018,"Sep",269,6.1,23.9,1.96009478404727,38.493217792,3.88248879577179,74.52956,0.597,0.468126869232875,NA,NA,NA,296.2,15.091
"5522","S05",2018-09-27,2018,"Sep",270,0.8,21.1,0.587786664902119,35.6745742336,4.67406686385525,87.20123,0.454,0.374318379111328,NA,NA,NA,340.85,16.618
"5523","S05",2018-09-28,2018,"Sep",271,0.5,18.3,0.405465108108164,27.708633088,3.92087739594487,94.83545,0.315,0.273836665629728,NA,NA,NA,367.75,15.378
"5524","S05",2018-09-29,2018,"Sep",272,0,20.6,0,22.5669064704,3.46107400324243,110.96948,0.257,0.22872792960811,NA,NA,NA,424.6,14.038
